media_id,score,amount
20697,40,128
20697,50,422
20697,60,822
20697,70,2170
20697,80,1961
20697,90,814
20697,100,417
40429,40,3
40429,50,7
40429,60,18
40429,70,40
40429,80,43
40429,90,54
40429,100,38
127693,60,1
127693,70,1
127693,80,1
127693,90,2
127693,100,2
81987,10,4
81987,20,3
81987,30,2
81987,40,6
81987,50,15
81987,60,13
81987,70,25
81987,80,18
81987,90,32
81987,100,33
49381,10,1
49381,30,1
49381,40,3
49381,50,8
49381,60,8
49381,70,4
49381,80,1
49381,90,2
100729,10,34
100729,20,33
100729,30,56
100729,40,115
100729,50,279
100729,60,499
100729,70,449
100729,80,189
100729,90,89
100729,100,70
86182,10,1
86182,20,1
86182,30,8
86182,40,7
86182,50,16
86182,60,23
86182,70,96
86182,80,134
86182,90,127
86182,100,99
33649,10,11
33649,20,3
33649,30,10
33649,40,8
33649,50,30
33649,60,73
33649,70,155
33649,80,321
33649,90,448
33649,100,375
10087,10,528
10087,20,203
10087,30,503
10087,40,1061
10087,50,2856
10087,60,5892
10087,70,18308
10087,80,40307
10087,90,40453
10087,100,19784
11741,10,325
11741,20,107
11741,30,258
11741,40,511
11741,50,1487
11741,60,3139
11741,70,10876
11741,80,27092
11741,90,38664
11741,100,25031
106918,10,80
106918,20,52
106918,30,170
106918,40,289
106918,50,899
106918,60,1739
106918,70,4144
106918,80,4290
106918,90,2110
106918,100,789
103075,10,1
103075,20,2
103075,40,4
103075,50,6
103075,60,7
103075,70,21
103075,80,28
103075,90,20
103075,100,6
87197,40,1
87197,50,2
87197,60,10
87197,70,15
87197,80,36
87197,90,26
87197,100,21
106862,10,25
106862,20,23
106862,30,94
106862,40,156
106862,50,650
106862,60,1435
106862,70,3577
106862,80,2223
106862,90,738
106862,100,293
50006,20,1
50006,30,3
50006,40,2
50006,50,6
50006,60,12
50006,70,34
50006,80,112
50006,90,152
50006,100,117
86753,10,1
86753,20,4
86753,30,2
86753,40,9
86753,50,20
86753,60,46
86753,70,103
86753,80,223
86753,90,153
86753,100,78
154966,10,19
154966,20,7
154966,30,16
154966,40,28
154966,50,138
154966,60,261
154966,70,1187
154966,80,2904
154966,90,2884
154966,100,1157
166617,10,1
166617,20,1
166617,50,2
166617,60,5
166617,70,11
166617,80,25
166617,90,40
166617,100,41
114389,10,17
114389,20,12
114389,30,32
114389,40,45
114389,50,189
114389,60,270
114389,70,277
114389,80,148
114389,90,83
114389,100,62
136344,10,8
136344,20,5
136344,30,15
136344,40,33
136344,50,117
136344,60,295
136344,70,1064
136344,80,1145
136344,90,554
136344,100,206
13263,10,40
13263,20,59
13263,30,84
13263,40,158
13263,50,513
13263,60,854
13263,70,1114
13263,80,546
13263,90,222
13263,100,130
55191,10,4
55191,20,5
55191,30,4
55191,40,4
55191,50,19
55191,60,38
55191,70,90
55191,80,124
55191,90,80
55191,100,52
19603,10,390
19603,20,175
19603,30,552
19603,40,1177
19603,50,2792
19603,60,5741
19603,70,16844
19603,80,36475
19603,90,31471
19603,100,14078
12565,10,159
12565,20,160
12565,30,383
12565,40,635
12565,50,1884
12565,60,2879
12565,70,3286
12565,80,1539
12565,90,631
12565,100,370
71681,20,1
71681,30,2
71681,40,6
71681,50,15
71681,60,13
71681,70,20
71681,80,7
71681,90,7
71681,100,3
85754,10,2
85754,20,1
85754,30,2
85754,40,3
85754,50,13
85754,60,14
85754,70,28
85754,80,37
85754,90,17
85754,100,15
94656,10,1
94656,20,1
94656,30,4
94656,40,5
94656,50,3
94656,60,11
94656,70,15
94656,80,14
94656,90,4
94656,100,4
167469,60,1
167469,70,3
167469,80,2
167469,90,1
20791,10,232
20791,20,88
20791,30,249
20791,40,483
20791,50,1201
20791,60,2606
20791,70,8219
20791,80,18745
20791,90,15953
20791,100,6988
21718,10,235
21718,20,99
21718,30,184
21718,40,325
21718,50,648
21718,60,1361
21718,70,4153
21718,80,11290
21718,90,17459
21718,100,9863
21719,10,140
21719,20,93
21719,30,214
21719,40,306
21719,50,564
21719,60,1072
21719,70,3014
21719,80,7320
21719,90,13392
21719,100,11712
20792,10,329
20792,20,168
20792,30,522
20792,40,1039
20792,50,2048
20792,60,4133
20792,70,11710
20792,80,27358
20792,90,29758
20792,100,15343
21318,10,82
21318,20,61
21318,30,153
21318,40,298
21318,50,1043
21318,60,1874
21318,70,4265
21318,80,3403
21318,90,1803
21318,100,1199
66803,10,2
66803,40,3
66803,50,23
66803,60,29
66803,70,52
66803,80,23
66803,90,14
66803,100,8
19165,10,41
19165,20,35
19165,30,63
19165,40,95
19165,50,206
19165,60,224
19165,70,148
19165,80,75
19165,90,31
19165,100,72
75417,10,3
75417,30,1
75417,40,2
75417,50,8
75417,60,10
75417,70,17
75417,80,9
75417,90,4
75417,100,1
138258,10,1
138258,50,1
138258,60,1
138258,70,3
138258,80,8
138258,90,6
138258,100,5
53947,20,1
53947,40,3
53947,50,11
53947,60,12
53947,70,35
53947,80,49
53947,90,39
53947,100,26
169,10,359
169,20,273
169,30,546
169,40,737
169,50,1095
169,60,1618
169,70,2171
169,80,1338
169,90,623
169,100,346
30705,10,10
30705,20,7
30705,30,28
30705,40,42
30705,50,124
30705,60,243
30705,70,668
30705,80,1103
30705,90,1010
30705,100,543
146943,10,1
146943,30,2
146943,40,2
146943,50,1
146943,60,20
146943,70,31
146943,80,15
146943,90,12
146943,100,8
142992,10,1
142992,30,1
142992,50,5
142992,60,10
142992,70,29
142992,80,48
142992,90,23
142992,100,18
153100,50,4
153100,60,7
153100,70,14
153100,80,19
153100,90,9
153100,100,5
159094,10,1
159094,40,2
159094,50,5
159094,60,5
159094,70,10
159094,80,5
159094,90,6
159094,100,5
55629,10,1
55629,20,5
55629,30,8
55629,40,14
55629,50,25
55629,60,49
55629,70,74
55629,80,47
55629,90,8
55629,100,12
30707,10,3
30707,20,1
30707,30,12
30707,40,17
30707,50,33
30707,60,98
30707,70,182
30707,80,149
30707,90,55
30707,100,25
75949,10,1
75949,20,2
75949,30,6
75949,40,10
75949,50,14
75949,60,27
75949,70,23
75949,80,10
75949,90,1
75949,100,1
109431,20,2
109431,30,3
109431,40,8
109431,50,20
109431,60,14
109431,70,18
109431,80,8
109431,90,14
109431,100,7
65911,40,1
65911,50,1
65911,60,6
65911,70,3
65911,80,2
65911,90,1
65911,100,2
30780,10,1
30780,20,1
30780,30,1
30780,40,5
30780,50,10
30780,60,11
30780,70,40
30780,80,37
30780,90,27
30780,100,20
12187,10,24
12187,20,20
12187,30,39
12187,40,113
12187,50,365
12187,60,800
12187,70,1963
12187,80,1643
12187,90,749
12187,100,499
161690,100,2
50548,10,3
50548,20,1
50548,30,1
50548,40,5
50548,50,31
50548,60,38
50548,70,51
50548,80,21
50548,90,13
50548,100,11
33236,10,1
33236,20,2
33236,30,4
33236,50,14
33236,60,22
33236,70,44
33236,80,28
33236,90,21
33236,100,8
31231,20,2
31231,30,3
31231,40,2
31231,50,8
31231,60,19
31231,70,33
31231,80,39
31231,90,18
31231,100,9
1915,10,19
1915,20,23
1915,30,48
1915,40,134
1915,50,287
1915,60,515
1915,70,1054
1915,80,1066
1915,90,638
1915,100,390
108730,10,9
108730,20,4
108730,30,5
108730,40,5
108730,50,14
108730,60,12
108730,70,13
108730,80,5
108730,90,6
108730,100,3
20820,10,26
20820,20,44
20820,30,99
20820,40,142
20820,50,356
20820,60,491
20820,70,617
20820,80,320
20820,90,172
20820,100,113
44238,10,1
44238,30,3
44238,40,4
44238,50,14
44238,60,17
44238,70,53
44238,80,46
44238,90,26
44238,100,16
89873,40,2
89873,50,2
89873,60,3
89873,70,5
89873,80,6
89873,90,5
89873,100,1
43268,10,2
43268,20,4
43268,30,3
43268,40,2
43268,50,7
43268,60,8
43268,70,25
43268,80,15
43268,90,17
43268,100,6
21871,10,72
21871,20,66
21871,30,146
21871,40,226
21871,50,476
21871,60,823
21871,70,1319
21871,80,900
21871,90,463
21871,100,264
98220,10,11
98220,20,6
98220,30,28
98220,40,51
98220,50,147
98220,60,233
98220,70,271
98220,80,105
98220,90,57
98220,100,58
77,10,20
77,20,9
77,30,25
77,40,70
77,50,209
77,60,453
77,70,1153
77,80,1715
77,90,1245
77,100,660
10153,10,15
10153,20,6
10153,30,12
10153,40,25
10153,50,86
10153,60,171
10153,70,451
10153,80,686
10153,90,658
10153,100,414
108729,10,11
108729,20,3
108729,30,4
108729,40,7
108729,50,18
108729,60,7
108729,70,16
108729,80,6
108729,90,4
108729,100,3
107340,10,10
107340,20,2
107340,30,7
107340,40,6
107340,50,19
107340,60,9
107340,70,12
107340,80,6
107340,90,3
107340,100,5
76,10,46
76,20,36
76,30,91
76,40,217
76,50,569
76,60,1044
76,70,2115
76,80,1738
76,90,891
76,100,463
12101,10,9
12101,20,15
12101,30,24
12101,40,45
12101,50,111
12101,60,85
12101,70,69
12101,80,32
12101,90,12
12101,100,11
176,10,12
176,20,25
176,30,37
176,40,64
176,50,100
176,60,130
176,70,86
176,80,41
176,90,8
176,100,11
4849,10,16
4849,20,18
4849,30,13
4849,40,21
4849,50,44
4849,60,28
4849,70,17
4849,80,4
4849,90,4
4849,100,6
53223,50,1
53223,60,2
53223,70,4
53223,80,2
53223,90,1
53223,100,2
72129,30,3
72129,40,1
72129,50,9
72129,60,14
72129,70,14
72129,80,19
72129,90,16
72129,100,5
94866,40,1
94866,50,6
94866,60,5
94866,70,10
94866,80,9
94866,90,4
94866,100,2
55218,50,5
55218,60,6
55218,70,8
55218,80,7
55218,90,3
55218,100,2
4985,10,14
4985,20,9
4985,30,28
4985,40,52
4985,50,167
4985,60,343
4985,70,803
4985,80,1007
4985,90,663
4985,100,366
46872,50,3
46872,60,9
46872,70,20
46872,80,23
46872,90,22
46872,100,7
108549,10,9
108549,20,4
108549,30,3
108549,40,9
108549,50,20
108549,60,9
108549,70,13
108549,80,4
108549,90,5
108549,100,3
80595,20,2
80595,30,1
80595,50,3
80595,60,9
80595,70,5
80595,80,1
80595,90,1
80595,100,2
17947,10,16
17947,20,12
17947,30,20
17947,40,55
17947,50,79
17947,60,174
17947,70,379
17947,80,372
17947,90,228
17947,100,154
114506,50,1
114506,60,2
114506,70,8
114506,80,5
114506,90,1
114506,100,2
99614,10,10
99614,20,10
99614,30,24
99614,40,37
99614,50,60
99614,60,99
99614,70,229
99614,80,285
99614,90,206
99614,100,137
87195,40,2
87195,50,5
87195,60,5
87195,70,17
87195,80,21
87195,90,5
87195,100,8
20862,10,65
20862,20,71
20862,30,138
20862,40,208
20862,50,469
20862,60,891
20862,70,1471
20862,80,832
20862,90,380
20862,100,314
21325,10,65
21325,20,48
21325,30,119
21325,40,147
21325,50,436
21325,60,790
21325,70,1176
21325,80,588
21325,90,308
21325,100,236
20945,10,59
20945,20,53
20945,30,132
20945,40,172
20945,50,535
20945,60,966
20945,70,1344
20945,80,644
20945,90,290
20945,100,242
19109,10,79
19109,20,87
19109,30,139
19109,40,244
19109,50,660
19109,60,1173
19109,70,1497
19109,80,723
19109,90,299
19109,100,308
110891,40,2
110891,50,2
110891,60,2
110891,70,2
110891,80,2
110891,100,2
63005,10,4
63005,20,1
63005,30,11
63005,40,11
63005,50,13
63005,60,24
63005,70,66
63005,80,72
63005,90,40
63005,100,33
80295,20,2
80295,30,1
80295,40,6
80295,50,13
80295,60,15
80295,70,41
80295,80,30
80295,90,8
80295,100,7
153991,10,1
153991,50,1
153991,60,1
153991,70,2
153991,80,1
153991,90,1
153991,100,1
87251,10,3
87251,20,2
87251,30,8
87251,40,9
87251,50,13
87251,60,27
87251,70,64
87251,80,59
87251,90,34
87251,100,15
100259,10,1
100259,30,3
100259,40,1
100259,50,4
100259,60,14
100259,70,21
100259,80,17
100259,90,10
100259,100,9
113981,10,8
113981,20,3
113981,30,4
113981,40,10
113981,50,36
113981,60,51
113981,70,227
113981,80,481
113981,90,396
113981,100,194
151991,10,1
151991,30,1
151991,40,1
151991,50,4
151991,60,6
151991,70,27
151991,80,51
151991,90,33
151991,100,13
154823,10,1
154823,100,1
73809,10,1
73809,20,2
73809,30,1
73809,50,11
73809,60,24
73809,70,12
73809,80,11
73809,90,12
73809,100,18
143103,10,1
143103,20,1
143103,50,3
143103,60,2
143103,70,1
143103,80,2
143103,90,14
143103,100,45
167710,40,2
167710,60,2
167710,70,1
167710,80,1
167710,90,3
167710,100,4
96931,40,2
96931,50,6
96931,60,6
96931,70,8
96931,80,9
96931,90,1
96931,100,6
147108,60,4
147108,70,4
147108,80,4
147108,90,3
147108,100,3
114016,30,1
114016,50,4
114016,60,2
114016,70,11
114016,80,14
114016,90,15
114016,100,17
169384,30,1
169384,40,3
169384,50,14
169384,60,11
169384,70,24
169384,80,13
169384,90,9
169384,100,2
159569,10,2
159569,20,1
159569,30,4
159569,40,11
159569,50,25
159569,60,36
159569,70,67
159569,80,46
159569,90,47
159569,100,27
117050,10,1
117050,20,1
117050,50,3
117050,60,4
117050,70,7
117050,80,7
117050,90,1
117050,100,2
117830,10,1
117830,60,2
117830,70,1
117830,80,1
117830,100,2
125557,10,1
125557,70,1
125557,80,2
125557,90,1
125557,100,2
107747,50,1
107747,60,5
107747,70,9
107747,80,7
107747,90,5
107747,100,2
121706,10,6
121706,30,1
121706,40,14
121706,50,15
121706,60,28
121706,70,36
121706,80,25
121706,90,7
121706,100,6
119406,10,1
119406,70,2
119406,80,1
119406,100,1
114045,30,1
114045,50,1
114045,60,4
114045,70,6
114045,80,1
114045,100,1
114046,50,2
114046,60,2
114046,70,4
114046,80,1
114046,100,1
114047,10,1
114047,70,2
114047,80,1
114047,90,1
114047,100,2
107554,10,3
107554,40,1
107554,50,3
107554,60,4
107554,70,15
107554,80,4
107554,90,2
107554,100,4
107555,10,2
107555,40,2
107555,50,2
107555,60,4
107555,70,24
107555,80,58
107555,90,29
107555,100,18
107556,10,1
107556,40,2
107556,50,1
107556,60,6
107556,70,15
107556,80,9
107556,90,8
107556,100,5
100728,10,106
100728,20,126
100728,30,245
100728,40,423
100728,50,1045
100728,60,1885
100728,70,1658
100728,80,793
100728,90,325
100728,100,214
116756,10,24
116756,20,35
116756,30,63
116756,40,117
116756,50,294
116756,60,535
116756,70,1281
116756,80,1935
116756,90,1442
116756,100,791
131867,10,9
131867,20,4
131867,30,8
131867,40,7
131867,50,23
131867,60,28
131867,70,33
131867,80,21
131867,90,23
131867,100,21
119806,10,2
119806,20,1
119806,30,1
119806,40,4
119806,50,15
119806,60,22
119806,70,78
119806,80,130
119806,90,165
119806,100,107
138522,10,2
138522,20,1
138522,50,1
138522,70,1
138522,100,1
99557,10,6
99557,20,1
99557,30,3
99557,40,4
99557,50,13
99557,60,23
99557,70,123
99557,80,192
99557,90,280
99557,100,126
131881,10,2
131881,40,4
131881,50,3
131881,60,7
131881,70,7
131881,90,5
131881,100,7
98520,10,45
98520,20,9
98520,30,34
98520,40,35
98520,50,127
98520,60,240
98520,70,418
98520,80,284
98520,90,234
98520,100,118
130305,10,2
130305,30,1
130305,40,2
130305,50,2
130305,60,4
130305,70,4
130305,80,5
130305,90,10
130305,100,5
103810,50,1
103810,60,1
103810,70,6
103810,80,3
103810,90,2
103810,100,2
103809,10,6
103809,30,3
103809,40,6
103809,50,15
103809,60,24
103809,70,22
103809,80,15
103809,90,11
103809,100,5
21741,10,93
21741,20,100
21741,30,170
21741,40,283
21741,50,501
21741,60,666
21741,70,866
21741,80,481
21741,90,356
21741,100,194
150085,40,1
150085,80,1
21742,10,95
21742,20,118
21742,30,260
21742,40,516
21742,50,889
21742,60,1345
21742,70,1516
21742,80,873
21742,90,432
21742,100,243
100130,10,1
100130,20,1
100130,30,1
100130,50,5
100130,60,1
100130,70,3
100130,80,5
100130,90,6
100130,100,6
103811,40,1
103811,50,3
103811,60,4
103811,70,9
103811,80,4
103811,90,6
103811,100,1
135392,50,1
135107,50,1
135075,50,1
135010,50,1
103812,40,1
103812,50,1
103812,60,1
103812,70,3
103812,80,1
103812,90,1
103812,100,1
87077,30,1
87077,50,4
87077,60,8
87077,70,12
87077,80,14
87077,90,6
87077,100,6
134960,50,1
134960,60,1
96522,40,1
96522,50,3
96522,60,2
96522,70,6
96522,80,3
96522,90,3
134961,50,1
134961,80,1
109559,50,2
109559,60,1
109559,70,2
98555,10,1
98555,50,2
98555,60,3
98555,70,6
98555,80,4
98555,90,5
98555,100,1
95832,50,1
95832,60,1
95832,70,3
95832,80,5
95832,100,1
135587,10,2
135587,40,2
135587,50,3
135587,60,3
135587,70,2
135587,90,3
135587,100,3
98143,10,8
98143,20,1
98143,30,3
98143,40,12
98143,50,27
98143,60,40
98143,70,220
98143,80,324
98143,90,422
98143,100,198
100484,10,2
100484,30,2
100484,40,2
100484,50,21
100484,60,29
100484,70,124
100484,80,172
100484,90,152
100484,100,59
114317,10,4
114317,40,4
114317,50,8
114317,60,14
114317,70,72
114317,80,112
114317,90,161
114317,100,96
97464,10,3
97464,20,1
97464,40,3
97464,50,4
97464,60,10
97464,70,14
97464,80,13
97464,90,8
97464,100,2
142923,60,1
152837,60,1
40490,60,4
40490,70,12
40490,80,3
40490,90,4
40490,100,5
40491,20,1
40491,40,4
40491,50,5
40491,60,18
40491,70,19
40491,80,13
40491,90,4
40491,100,4
116144,20,1
116144,30,5
116144,40,3
116144,50,8
116144,60,16
116144,70,9
116144,80,4
116144,90,1
116144,100,3
96082,20,2
96082,30,3
96082,40,5
96082,50,13
96082,60,10
96082,70,10
96082,80,3
96082,100,1
71,10,115
71,20,85
71,30,272
71,40,608
71,50,1618
71,60,3140
71,70,7293
71,80,7134
71,90,3199
71,100,1355
72,10,54
72,20,31
72,30,102
72,40,201
72,50,658
72,60,1385
72,70,3813
72,80,5369
72,90,3583
72,100,1762
73,10,42
73,20,14
73,30,67
73,40,147
73,50,596
73,60,1212
73,70,3643
73,80,5237
73,90,2972
73,100,1136
21451,10,56
21451,20,22
21451,30,56
21451,40,144
21451,50,374
21451,60,757
21451,70,1861
21451,80,2045
21451,90,930
21451,100,436
40892,10,1
40892,20,2
40892,30,1
40892,40,1
40892,50,13
40892,60,23
40892,70,62
40892,80,93
40892,90,62
40892,100,52
30789,10,2
30789,20,2
30789,30,5
30789,40,21
30789,50,39
30789,60,108
30789,70,227
30789,80,241
30789,90,119
30789,100,59
30895,10,5
30895,20,1
30895,30,1
30895,40,11
30895,50,16
30895,60,43
30895,70,86
30895,80,193
30895,90,187
30895,100,84
1015,10,22
1015,20,17
1015,30,33
1015,40,75
1015,50,325
1015,60,612
1015,70,1393
1015,80,1391
1015,90,590
1015,100,265
115914,10,8
115914,20,2
115914,30,4
115914,40,5
115914,50,18
115914,60,51
115914,70,80
115914,80,44
115914,90,23
115914,100,11
115916,10,8
115916,30,4
115916,40,4
115916,50,20
115916,60,35
115916,70,64
115916,80,38
115916,90,21
115916,100,7
115918,10,8
115918,30,3
115918,40,7
115918,50,21
115918,60,42
115918,70,52
115918,80,36
115918,90,19
115918,100,9
67371,30,1
67371,50,2
67371,60,5
67371,70,6
67371,80,5
67371,90,4
67373,50,2
67373,60,4
67373,70,1
67373,90,1
58485,20,1
58485,50,2
58485,60,2
58485,70,7
58485,90,3
58485,100,2
60741,20,1
60741,30,1
60741,40,4
60741,50,3
60741,60,5
60741,70,12
60741,80,7
60741,90,1
60741,100,2
6291,10,11
6291,20,7
6291,30,26
6291,40,67
6291,50,254
6291,60,444
6291,70,794
6291,80,520
6291,90,212
6291,100,135
114535,10,338
114535,20,168
114535,30,372
114535,40,767
114535,50,1635
114535,60,3121
114535,70,8094
114535,80,18281
114535,90,21630
114535,100,11889
138565,10,58
138565,20,34
138565,30,89
138565,40,191
138565,50,356
138565,60,756
138565,70,2070
138565,80,4092
138565,90,3488
138565,100,1949
162669,10,2
162669,20,1
162669,30,1
162669,50,5
162669,60,1
162669,70,10
162669,80,18
162669,90,30
162669,100,32
97830,10,40
97830,20,18
97830,30,59
97830,40,121
97830,50,252
97830,60,409
97830,70,1120
97830,80,2056
97830,90,2560
97830,100,1288
21878,10,221
21878,20,177
21878,30,486
21878,40,959
21878,50,2760
21878,60,5743
21878,70,14298
21878,80,14832
21878,90,6836
21878,100,2950
86864,10,5
86864,30,13
86864,40,19
86864,50,42
86864,60,117
86864,70,288
86864,80,333
86864,90,260
86864,100,99
122472,10,1
122472,30,3
122472,40,1
122472,50,8
122472,60,13
122472,70,32
122472,80,14
122472,90,6
122472,100,8
116395,20,1
116395,40,1
116395,50,7
116395,60,13
116395,70,5
116395,80,14
116395,90,10
116395,100,4
98524,10,19
98524,20,23
98524,30,55
98524,40,90
98524,50,465
98524,60,1022
98524,70,2697
98524,80,3095
98524,90,1503
98524,100,710
108241,10,517
108241,20,533
108241,30,1233
108241,40,1950
108241,50,3497
108241,60,6436
108241,70,11399
108241,80,8273
108241,90,4043
108241,100,1708
86607,10,42
86607,20,49
86607,30,108
86607,40,195
86607,50,357
86607,60,596
86607,70,985
86607,80,765
86607,90,402
86607,100,161
99699,10,122
99699,20,55
99699,30,150
99699,40,317
99699,50,899
99699,60,2071
99699,70,7223
99699,80,11288
99699,90,6087
99699,100,2337
102977,10,87
102977,20,26
102977,30,43
102977,40,82
102977,50,292
102977,60,749
102977,70,3041
102977,80,7518
102977,90,5948
102977,100,2262
106506,10,11
106506,20,6
106506,30,20
106506,40,27
106506,50,61
106506,60,118
106506,70,100
106506,80,48
106506,90,33
106506,100,31
142343,10,16
142343,20,5
142343,30,9
142343,40,20
142343,50,64
142343,60,188
142343,70,782
142343,80,1886
142343,90,1393
142343,100,545
166521,10,1
166521,50,2
166521,70,4
166521,90,5
166521,100,11
86559,10,35
86559,20,12
86559,30,8
86559,40,22
86559,50,90
86559,60,167
86559,70,569
86559,80,1427
86559,90,2661
86559,100,2187
101830,10,10
101830,20,3
101830,30,27
101830,40,44
101830,50,146
101830,60,489
101830,70,1146
101830,80,656
101830,90,275
101830,100,138
154125,10,5
154125,20,4
154125,40,4
154125,50,12
154125,60,20
154125,70,10
154125,80,3
154125,90,2
154125,100,4
110355,10,33
110355,20,6
110355,30,19
110355,40,33
110355,50,127
110355,60,299
110355,70,1394
110355,80,4164
110355,90,4888
110355,100,2071
124756,10,10
124756,20,4
124756,30,14
124756,40,17
124756,50,79
124756,60,220
124756,70,691
124756,80,554
124756,90,237
124756,100,112
104886,10,1
104886,30,2
104886,40,3
104886,50,9
104886,60,9
104886,70,13
104886,80,8
104886,90,10
104886,100,7
17895,10,558
17895,20,431
17895,30,949
17895,40,1799
17895,50,3640
17895,60,6601
17895,70,14945
17895,80,20103
17895,90,13831
17895,100,7721
66873,10,10
66873,20,9
66873,30,15
66873,40,26
66873,50,30
66873,60,57
66873,70,156
66873,80,228
66873,90,114
66873,100,62
51485,10,4
51485,20,1
51485,30,7
51485,40,4
51485,50,9
51485,60,14
51485,70,41
51485,80,51
51485,90,64
